ID_kod,PKWiU2015,Kody_CN
8308,26.52.22.0,"9112 90 00"
8309,26.52.23.0,"9114 30 00"
8310,26.52.23.0,"9114 40 00"
8311,26.52.23.0,"9114 90 10"
8312,26.52.23.0,"9114 90 90"
8313,26.52.24.0,"9106 10 00"
8314,26.52.24.0,"9106 90 00"
8315,26.52.24.0,"9107 00 00"
8316,26.60.11.0,"9022 12 00"
8317,26.60.11.0,"9022 13 00"
8318,26.60.11.0,"9022 14 00"
8319,26.60.11.0,"9022 19 00"
8320,26.60.11.0,"9022 21 00"
8321,26.60.11.0,"9022 29 00"
8322,26.60.11.0,"9022 30 00"
8323,26.60.11.0,"9022 90 20"
8324,26.60.11.0,"9022 90 80"
8325,26.60.12.0,"9018 11 00"
8326,26.60.12.0,"9018 12 00"
8327,26.60.12.0,"9018 13 00"
8328,26.60.12.0,"9018 14 00"
8329,26.60.12.0,"9018 19 10"
8330,26.60.12.0,"9018 19 90"
8331,26.60.13.0,"9018 20 00"
8332,26.60.14.0,"9021 40 00"
8333,26.60.14.0,"9021 50 00"
8334,26.60.14.0,"9021 90 10"
8335,26.70.11.0,"9002 11 00"
8336,26.70.12.0,"9006 30 00"
8337,26.70.12.0,"9006 59 00"
8338,26.70.13.0,"8806 21 10"
8339,26.70.13.0,"8806 22 10"
8340,26.70.14.0,"9006 40 00"
8341,26.70.14.0,"9006 53 10"
8342,26.70.14.0,"9006 53 80"
8343,26.70.14.0,"9006 59 00"
8344,26.70.15.0,"9007 10 00"
8345,26.70.16.0,"9007 20 00"
8346,26.70.19.0,"9006 61 00"
8347,26.70.19.0,"9006 69 00"
8348,26.70.19.0,"9006 91 00"
8349,26.70.19.0,"9006 99 00"
8350,26.70.19.0,"9007 91 00"
8351,26.70.19.0,"9007 92 00"
8352,26.70.19.0,"9008 50 00"
8353,26.70.19.0,"9008 90 00"
8354,26.70.19.0,"9010 10 00"
8355,26.70.19.0,"9010 50 00"
8356,26.70.19.0,"9010 60 00"
8357,26.70.19.0,"9010 90 20"
8358,26.70.19.0,"9010 90 80"
8359,26.70.19.0,"9620 00 10"
8360,26.70.21.0,"9001 20 00"
8361,26.70.21.0,"9001 90 00"
8362,26.70.21.0,"9002 19 00"
8363,26.70.21.0,"9002 20 00"
8364,26.70.21.0,"9002 90 00"
8365,26.70.22.0,"9005 10 00"
8366,26.70.22.0,"9005 80 00"
8367,26.70.22.0,"9011 10 00"
8368,26.70.22.0,"9011 20 10"
8369,26.70.22.0,"9011 20 90"
8370,26.70.22.0,"9011 80 00"
8371,26.70.23.0,"8524 11 00"
8372,26.70.23.0,"8524 12 00"
8373,26.70.23.0,"8524 19 00"
8374,26.70.23.0,"8524 91 00"
8375,26.70.23.0,"8524 92 00"
8376,26.70.23.0,"8524 99 00"
8377,26.70.23.0,"9013 10 10"
8378,26.70.23.0,"9013 10 90"
8379,26.70.23.0,"9013 20 00"
8380,26.70.23.0,"9013 80 00"
8381,26.70.24.0,"9015 10 00"
8382,26.70.24.0,"9027 10 90"
8383,26.70.24.0,"9027 50 00"
8384,26.70.24.0,"9027 89 10"
8385,26.70.24.0,"9029 20 90"
8386,26.70.24.0,"9031 41 00"
8387,26.70.24.0,"9031 49 10"
8388,26.70.24.0,"9031 49 90"
8389,26.70.25.0,"9005 90 00"
8390,26.70.25.0,"9011 90 00"
8391,26.70.26.0,"8529 90 18"
8392,26.70.26.0,"9013 90 05"
8393,26.70.26.0,"9013 90 80"
8394,26.70.26.0,"9015 90 00"
8395,26.70.26.0,"9027 90 00"
8396,26.70.26.0,"9031 90 00"
8397,26.80.11.0,"8523 29 15"
8398,26.80.11.0,"8523 29 90"
8399,26.80.12.0,"8523 41 10"
8400,26.80.12.0,"8523 41 30"
8401,26.80.12.0,"8523 41 90"
8402,26.80.13.0,"8523 59 10"
8403,26.80.13.0,"8523 80 10"
8404,26.80.14.0,"8523 21 00"
8405,27.11.10.0,"8501 10 10"
8406,27.11.10.0,"8501 10 91"
8407,27.11.10.0,"8501 10 93"
8408,27.11.10.0,"8501 10 99"
8409,27.11.10.0,"8501 31 00"
8410,27.11.10.0,"8501 32 00"
8411,27.11.10.0,"8501 33 00"
8412,27.11.10.0,"8501 34 00"
8413,27.11.10.0,"8501 71 00"
8414,27.11.10.0,"8501 72 00"
8415,27.11.21.0,"8501 20 00"
8416,27.11.22.0,"8501 40 20"
8417,27.11.22.0,"8501 40 80"
8418,27.11.23.0,"8501 51 00"
8419,27.11.24.0,"8501 52 20"
8420,27.11.24.0,"8501 52 30"
8421,27.11.24.0,"8501 52 90"
8422,27.11.25.0,"8501 53 50"
8423,27.11.25.0,"8501 53 81"
8424,27.11.25.0,"8501 53 94"
8425,27.11.25.0,"8501 53 99"
8426,27.11.26.0,"8501 61 20"
8427,27.11.26.0,"8501 61 80"
8428,27.11.26.0,"8501 62 00"
8429,27.11.26.0,"8501 63 00"
8430,27.11.26.0,"8501 64 00"
8431,27.11.26.0,"8501 80 00"
8432,27.11.31.0,"8502 11 20"
8433,27.11.31.0,"8502 11 80"
8434,27.11.31.0,"8502 12 00"
8435,27.11.31.0,"8502 13 20"
8436,27.11.31.0,"8502 13 40"
8437,27.11.31.0,"8502 13 80"
8438,27.11.32.0,"8502 20 20"
8439,27.11.32.0,"8502 20 40"
8440,27.11.32.0,"8502 20 60"
8441,27.11.32.0,"8502 20 80"
8442,27.11.32.0,"8502 39 20"
8443,27.11.32.0,"8502 39 80"
8444,27.11.32.0,"8502 40 00"
8445,27.11.41.0,"8504 21 00"
8446,27.11.41.0,"8504 22 10"
8447,27.11.41.0,"8504 22 90"
8448,27.11.41.0,"8504 23 00"
8449,27.11.42.0,"8504 31 21"
8450,27.11.42.0,"8504 31 29"
8451,27.11.42.0,"8504 31 80"
8452,27.11.42.0,"8504 32 00"
8453,27.11.43.0,"8504 33 00"
8454,27.11.43.0,"8504 34 00"
8455,27.11.50.0,"8504 10 20"
8456,27.11.50.0,"8504 10 80"
8457,27.11.50.0,"8504 50 00"
8458,27.11.61.0,"8503 00 10"
8459,27.11.61.0,"8503 00 91"
8460,27.11.61.0,"8503 00 99"
8461,27.11.62.0,"8504 90 11"
8462,27.11.62.0,"8504 90 13"
8463,27.11.62.0,"8504 90 17"
8464,27.11.62.0,"8504 90 90"
8465,27.12.10.0,"8535 10 00"
8466,27.12.10.0,"8535 21 00"
8467,27.12.10.0,"8535 29 00"
8468,27.12.10.0,"8535 30 10"
8469,27.12.10.0,"8535 30 90"
8470,27.12.10.0,"8535 40 00"
8471,27.12.10.0,"8535 90 00"
8472,27.12.21.0,"8536 10 10"
8473,27.12.21.0,"8536 10 50"
8474,27.12.21.0,"8536 10 90"
8475,27.12.22.0,"8536 20 10"
8476,27.12.22.0,"8536 20 90"
8477,27.12.23.0,"8536 30 10"
8478,27.12.23.0,"8536 30 30"
8479,27.12.23.0,"8536 30 90"
8480,27.12.24.0,"8536 41 10"
8481,27.12.24.0,"8536 41 90"
8482,27.12.24.0,"8536 49 00"
8483,27.12.31.0,"8537 10 10"
8484,27.12.31.0,"8537 10 91"
8485,27.12.31.0,"8537 10 95"
8486,27.12.31.0,"8537 10 98"
8487,27.12.32.0,"8537 20 91"
8488,27.12.32.0,"8537 20 99"
8489,27.12.40.0,"8538 10 00"
8490,27.12.40.0,"8538 90 11"
8491,27.12.40.0,"8538 90 19"
8492,27.12.40.0,"8538 90 91"
8493,27.12.40.0,"8538 90 99"
8494,27.20.11.0,"8506 10 11"
8495,27.20.11.0,"8506 10 18"
8496,27.20.11.0,"8506 10 91"
8497,27.20.11.0,"8506 10 98"
8498,27.20.11.0,"8506 30 00"
8499,27.20.11.0,"8506 40 00"
8500,27.20.11.0,"8506 50 10"
8501,27.20.11.0,"8506 50 30"
8502,27.20.11.0,"8506 50 90"
8503,27.20.11.0,"8506 60 00"
8504,27.20.11.0,"8506 80 05"
8505,27.20.11.0,"8506 80 80"
8506,27.20.12.0,"8506 90 00"
8507,27.20.21.0,"8507 10 20"
8508,27.20.21.0,"8507 10 80"
8509,27.20.22.0,"8507 20 20"
8510,27.20.22.0,"8507 20 80"
8511,27.20.23.0,"8507 30 20"
8512,27.20.23.0,"8507 30 80"
8513,27.20.23.0,"8507 50 00"
8514,27.20.23.0,"8507 60 00"
8515,27.20.23.0,"8507 80 00"
8516,27.20.24.0,"8507 90 30"
8517,27.20.24.0,"8507 90 80"
8518,27.31.11.0,"8544 70 00"
8519,27.31.12.0,"9001 10 10"
8520,27.31.12.0,"9001 10 90"
8521,27.32.11.0,"8544 11 10"
8522,27.32.11.0,"8544 11 90"
8523,27.32.11.0,"8544 19 00"
8524,27.32.12.0,"8544 20 00"
8525,27.32.13.0,"8544 49 20"
8526,27.32.13.0,"8544 49 91"
8527,27.32.13.0,"8544 49 93"
8528,27.32.13.0,"8544 49 95"
8529,27.32.13.0,"8544 49 99"
8530,27.32.14.0,"8544 60 10"
8531,27.32.14.0,"8544 60 90"
8532,27.33.11.0,"8536 50 03"
8533,27.33.11.0,"8536 50 05"
8534,27.33.11.0,"8536 50 07"
8535,27.33.11.0,"8536 50 11"
8536,27.33.11.0,"8536 50 15"
8537,27.33.11.0,"8536 50 19"
8538,27.33.11.0,"8536 50 80"
8539,27.33.12.0,"8536 61 10"
8540,27.33.12.0,"8536 61 90"
8541,27.33.13.0,"8536 69 10"
8542,27.33.13.0,"8536 69 30"
8543,27.33.13.0,"8536 69 90"
8544,27.33.13.0,"8536 70 00"
8545,27.33.13.0,"8536 90 01"
8546,27.33.13.0,"8536 90 10"
8547,27.33.13.0,"8536 90 40"
8548,27.33.13.0,"8536 90 95"
8549,27.33.14.0,"3925 90 20"
8550,27.33.14.0,"8547 20 00"
8551,27.40.11.0,"8539 10 00"
8552,27.40.12.0,"8539 21 30"
8553,27.40.12.0,"8539 21 92"
8554,27.40.12.0,"8539 21 98"
8555,27.40.13.0,"8539 22 10"
8556,27.40.13.0,"8539 22 90"
8557,27.40.14.0,"8539 29 30"
8558,27.40.14.0,"8539 29 92"
8559,27.40.14.0,"8539 29 98"
8560,27.40.15.0,"8539 31 10"
8561,27.40.15.0,"8539 31 90"
8562,27.40.15.0,"8539 32 20"
8563,27.40.15.0,"8539 32 90"
8564,27.40.15.0,"8539 39 20"
8565,27.40.15.0,"8539 39 80"
8566,27.40.15.0,"8539 41 00"
8567,27.40.15.0,"8539 49 00"
8568,27.40.21.0,"8513 10 00"
8569,27.40.22.0,"9405 21 40"
8570,27.40.22.0,"9405 21 50"
8571,27.40.22.0,"9405 21 90"
8572,27.40.22.0,"9405 29 40"
8573,27.40.22.0,"9405 29 50"
8574,27.40.22.0,"9405 29 90"
8575,27.40.23.0,"9405 50 00"
8576,27.40.24.0,"9405 61 20"
8577,27.40.24.0,"9405 61 80"
8578,27.40.24.0,"9405 69 20"
8579,27.40.24.0,"9405 69 80"
8580,27.40.25.0,"9405 11 40"
8581,27.40.25.0,"9405 11 50"
8582,27.40.25.0,"9405 11 90"
8583,27.40.25.0,"9405 19 40"
8584,27.40.25.0,"9405 19 50"
8585,27.40.25.0,"9405 19 90"
8586,27.40.30.0,"8512 20 00"
8587,27.40.30.0,"9405 31 00"
8588,27.40.30.0,"9405 39 00"
8589,27.40.30.0,"9405 41 10"
8590,27.40.30.0,"9405 41 31"
8591,27.40.30.0,"9405 41 39"
8592,27.40.30.0,"9405 42 10"
8593,27.40.30.0,"9405 42 31"
8594,27.40.30.0,"9405 42 39"
8595,27.40.30.0,"9405 49 10"
8596,27.40.30.0,"9405 49 40"
8597,27.40.30.0,"9405 49 90"
8598,27.40.41.0,"8539 90 10"
8599,27.40.41.0,"8539 90 90"
8600,27.40.42.0,"8513 90 00"
8601,27.40.42.0,"9405 99 00"
8602,27.51.11.0,"8418 10 20"
8603,27.51.11.0,"8418 10 80"
8604,27.51.11.0,"8418 21 10"
8605,27.51.11.0,"8418 21 51"
8606,27.51.11.0,"8418 21 59"
8607,27.51.11.0,"8418 21 91"
8608,27.51.11.0,"8418 21 99"
8609,27.51.11.0,"8418 29 00"
8610,27.51.11.0,"8418 30 20"
8611,27.51.11.0,"8418 30 80"
8612,27.51.11.0,"8418 40 20"
8613,27.51.11.0,"8418 40 80"
8614,27.51.12.0,"8422 11 00"
8615,27.51.13.0,"8450 11 11"
8616,27.51.13.0,"8450 11 19"
8617,27.51.13.0,"8450 11 90"
8618,27.51.13.0,"8450 12 00"
8619,27.51.13.0,"8450 19 00"
8620,27.51.13.0,"8451 21 00"
8621,27.51.14.0,"6301 10 00"
8622,27.51.15.0,"8414 51 00"
8623,27.51.15.0,"8414 60 00"
8624,27.51.21.0,"8508 11 00"
8625,27.51.21.0,"8508 19 00"
8626,27.51.21.0,"8509 40 00"
8627,27.51.21.0,"8509 80 00"
8628,27.51.22.0,"8510 10 00"
8629,27.51.22.0,"8510 20 00"
8630,27.51.22.0,"8510 30 00"
8631,27.51.23.0,"8516 31 00"
8632,27.51.23.0,"8516 32 00"
8633,27.51.23.0,"8516 33 00"
8634,27.51.23.0,"8516 40 00"
8635,27.51.24.0,"8508 60 00"
8636,27.51.24.0,"8516 71 00"
8637,27.51.24.0,"8516 72 00"
8638,27.51.24.0,"8516 79 20"
8639,27.51.24.0,"8516 79 70"
8640,27.51.25.0,"8516 10 11"
8641,27.51.25.0,"8516 10 80"
8642,27.51.26.0,"8516 21 00"
8643,27.51.26.0,"8516 29 10"
8644,27.51.26.0,"8516 29 50"
8645,27.51.26.0,"8516 29 91"
8646,27.51.26.0,"8516 29 99"
8647,27.51.27.0,"8516 50 00"
8648,27.51.28.0,"8516 60 10"
8649,27.51.28.0,"8516 60 50"
8650,27.51.28.0,"8516 60 70"
8651,27.51.28.0,"8516 60 80"
8652,27.51.28.0,"8516 60 90"
8653,27.51.29.0,"8516 80 20"
8654,27.51.29.0,"8516 80 80"
8655,27.51.30.0,"8508 70 00"
8656,27.51.30.0,"8509 90 00"
8657,27.51.30.0,"8510 90 00"
8658,27.51.30.0,"8516 90 00"
8659,27.52.11.0,"7321 11 10"
8660,27.52.11.0,"7321 11 90"
8661,27.52.11.0,"7321 12 00"
8662,27.52.11.0,"7321 19 00"
8663,27.52.11.0,"7418 10 10"
8664,27.52.12.0,"7321 81 00"
8665,27.52.12.0,"7321 82 00"
8666,27.52.12.0,"7321 89 00"
8667,27.52.13.0,"7322 90 00"
8668,27.52.14.0,"8419 11 00"
8669,27.52.14.0,"8419 12 00"
8670,27.52.14.0,"8419 19 00"
8671,27.52.20.0,"7321 90 00"
8672,27.90.11.0,"8543 40 00"
8673,27.90.11.0,"8543 70 01"
8674,27.90.11.0,"8543 70 02"
8675,27.90.11.0,"8543 70 03"
8676,27.90.11.0,"8543 70 04"
8677,27.90.11.0,"8543 70 05"
8678,27.90.11.0,"8543 70 06"
8679,27.90.11.0,"8543 70 07"
8680,27.90.11.0,"8543 70 08"
8681,27.90.11.0,"8543 70 09"
8682,27.90.11.0,"8543 70 10"
8683,27.90.11.0,"8543 70 30"
8684,27.90.11.0,"8543 70 60"
8685,27.90.11.0,"8543 70 90"
8686,27.90.12.0,"8546 90 10"
8687,27.90.12.0,"8546 90 90"
8688,27.90.12.0,"8547 90 00"
8689,27.90.13.0,"8545 11 00"
8690,27.90.13.0,"8545 19 00"
8691,27.90.13.0,"8545 20 00"
8692,27.90.13.0,"8545 90 10"
8693,27.90.13.0,"8545 90 90"
8694,27.90.20.0,"8531 20 20"
8695,27.90.20.0,"8531 20 40"
8696,27.90.20.0,"8531 20 95"
8697,27.90.20.0,"8531 80 40"
8698,27.90.20.0,"8531 80 70"
8699,27.90.20.0,"8539 51 00"
8700,27.90.20.0,"8539 52 00"
8701,27.90.31.0,"8515 11 00"
8702,27.90.31.0,"8515 19 10"
8703,27.90.31.0,"8515 19 90"
8704,27.90.31.0,"8515 21 00"
8705,27.90.31.0,"8515 29 00"
8706,27.90.31.0,"8515 31 00"
8707,27.90.31.0,"8515 39 13"
8708,27.90.31.0,"8515 39 18"
8709,27.90.31.0,"8515 39 90"
8710,27.90.31.0,"8515 80 10"
8711,27.90.31.0,"8515 80 90"
8712,27.90.32.0,"8515 90 20"
8713,27.90.32.0,"8515 90 80"
8714,27.90.33.0,"8530 90 00"
8715,27.90.33.0,"8531 90 00"
8716,27.90.33.0,"8543 90 00"
8717,27.90.33.0,"8548 00 20"
8718,27.90.33.0,"8548 00 30"
8719,27.90.33.0,"8548 00 90"
8720,27.90.41.0,"8504 40 60"
8721,27.90.41.0,"8504 40 83"
8722,27.90.41.0,"8504 40 85"
8723,27.90.41.0,"8504 40 86"
8724,27.90.41.0,"8504 40 95"
8725,27.90.41.0,"8504 90 90"
8726,27.90.42.0,"8503 00 99"
8727,27.90.43.0,"8535 40 00"
8728,27.90.44.0,"8544 42 10"
8729,27.90.44.0,"8544 42 90"
8730,27.90.45.0,"8505 20 00"
8731,27.90.45.0,"8505 90 21"
8732,27.90.45.0,"8505 90 29"
8733,27.90.45.0,"8505 90 50"
8734,27.90.45.0,"8505 90 90"
8735,27.90.45.0,"8543 10 00"
8736,27.90.45.0,"8543 20 00"
8737,27.90.45.0,"8543 70 50"
8738,27.90.51.0,"8532 10 00"
8739,27.90.52.0,"8532 21 00"
8740,27.90.52.0,"8532 22 00"
8741,27.90.52.0,"8532 23 00"
8742,27.90.52.0,"8532 24 00"
8743,27.90.52.0,"8532 25 00"
8744,27.90.52.0,"8532 29 00"
8745,27.90.53.0,"8532 30 00"
8746,27.90.60.0,"8533 10 00"
8747,27.90.60.0,"8533 21 00"
8748,27.90.60.0,"8533 29 00"
8749,27.90.60.0,"8533 31 00"
8750,27.90.60.0,"8533 39 00"
8751,27.90.60.0,"8533 40 10"
8752,27.90.60.0,"8533 40 90"
8753,27.90.70.0,"8530 10 00"
8754,27.90.70.0,"8530 80 00"
8755,27.90.81.0,"8532 90 00"
8756,27.90.82.0,"8533 90 00"
8757,28.11.11.0,"8407 21 10"
8758,28.11.11.0,"8407 21 91"
8759,28.11.11.0,"8407 21 99"
8760,28.11.12.0,"8407 29 00"
8761,28.11.12.0,"8407 90 10"
8762,28.11.12.0,"8407 90 50"
8763,28.11.12.0,"8407 90 80"
8764,28.11.12.0,"8407 90 90"
8765,28.11.13.0,"8408 10 11"
8766,28.11.13.0,"8408 10 19"
8767,28.11.13.0,"8408 10 23"
8768,28.11.13.0,"8408 10 27"
8769,28.11.13.0,"8408 10 31"
8770,28.11.13.0,"8408 10 39"
8771,28.11.13.0,"8408 10 41"
8772,28.11.13.0,"8408 10 49"
8773,28.11.13.0,"8408 10 51"
8774,28.11.13.0,"8408 10 59"
8775,28.11.13.0,"8408 10 61"
8776,28.11.13.0,"8408 10 69"
8777,28.11.13.0,"8408 10 71"
8778,28.11.13.0,"8408 10 79"
8779,28.11.13.0,"8408 10 81"
8780,28.11.13.0,"8408 10 89"
8781,28.11.13.0,"8408 10 91"
8782,28.11.13.0,"8408 10 99"
8783,28.11.13.0,"8408 20 31"
8784,28.11.13.0,"8408 20 35"
8785,28.11.13.0,"8408 20 37"
8786,28.11.13.0,"8408 90 21"
8787,28.11.13.0,"8408 90 27"
8788,28.11.13.0,"8408 90 41"
8789,28.11.13.0,"8408 90 43"
8790,28.11.13.0,"8408 90 45"
8791,28.11.13.0,"8408 90 47"
8792,28.11.13.0,"8408 90 61"
8793,28.11.13.0,"8408 90 65"
8794,28.11.13.0,"8408 90 67"
8795,28.11.13.0,"8408 90 81"
8796,28.11.13.0,"8408 90 85"
8797,28.11.13.0,"8408 90 89"
8798,28.11.21.0,"8406 10 00"
8799,28.11.21.0,"8406 81 00"
8800,28.11.21.0,"8406 82 00"
8801,28.11.21.0,"8502 39 20"
8802,28.11.22.0,"8410 11 00"
8803,28.11.22.0,"8410 12 00"
8804,28.11.22.0,"8410 13 00"
8805,28.11.22.0,"8502 39 80"
8806,28.11.23.0,"8411 81 00"
8807,28.11.23.0,"8411 82 20"
8808,28.11.23.0,"8411 82 60"
8809,28.11.23.0,"8411 82 80"
8810,28.11.23.0,"8502 39 20"
8811,28.11.24.0,"8502 31 00"
8812,28.11.31.0,"8406 90 10"
8813,28.11.31.0,"8406 90 90"
8814,28.11.32.0,"8410 90 00"
8815,28.11.33.0,"8411 99 00"
8816,28.11.41.0,"8409 91 00"
8817,28.11.42.0,"8409 99 00"
8818,28.12.11.0,"8412 21 80"
8819,28.12.11.0,"8412 31 00"
8820,28.12.12.0,"8412 29 81"
8821,28.12.12.0,"8412 29 89"
8822,28.12.12.0,"8412 39 00"
8823,28.12.12.0,"8412 80 10"
8824,28.12.12.0,"8412 80 80"
8825,28.12.13.0,"8413 50 61"
8826,28.12.13.0,"8413 60 31"
8827,28.12.13.0,"8413 60 61"
8828,28.12.14.0,"8481 10 05"
8829,28.12.14.0,"8481 20 10"
8830,28.12.14.0,"8481 20 90"
8831,28.12.15.0,"8413 50 20"
8832,28.12.15.0,"8413 60 20"
8833,28.12.16.0,"8412 21 20"
8834,28.12.16.0,"8412 29 20"
8835,28.12.20.0,"8412 90 20"
8836,28.12.20.0,"8412 90 40"
8837,28.12.20.0,"8412 90 80"
8838,28.13.11.0,"8413 11 00"
8839,28.13.11.0,"8413 19 00"
8840,28.13.11.0,"8413 20 00"
8841,28.13.11.0,"8413 30 20"
8842,28.13.11.0,"8413 30 80"
8843,28.13.11.0,"8413 40 00"
8844,28.13.12.0,"8413 50 40"
8845,28.13.12.0,"8413 50 69"
8846,28.13.12.0,"8413 50 80"
8847,28.13.13.0,"8413 60 39"
8848,28.13.13.0,"8413 60 69"
8849,28.13.13.0,"8413 60 70"
8850,28.13.13.0,"8413 60 80"
8851,28.13.14.0,"8413 70 21"
8852,28.13.14.0,"8413 70 29"
8853,28.13.14.0,"8413 70 30"
8854,28.13.14.0,"8413 70 35"
8855,28.13.14.0,"8413 70 45"
8856,28.13.14.0,"8413 70 51"
8857,28.13.14.0,"8413 70 59"
8858,28.13.14.0,"8413 70 65"
8859,28.13.14.0,"8413 70 75"
8860,28.13.14.0,"8413 70 81"
8861,28.13.14.0,"8413 70 89"
8862,28.13.14.0,"8413 81 00"
8863,28.13.14.0,"8413 82 00"
8864,28.13.21.0,"8414 10 15"
8865,28.13.21.0,"8414 10 25"
8866,28.13.21.0,"8414 10 81"
8867,28.13.21.0,"8414 10 89"
8868,28.13.22.0,"8414 20 20"
8869,28.13.22.0,"8414 20 80"
8870,28.13.23.0,"8414 30 20"
8871,28.13.23.0,"8414 30 81"
8872,28.13.23.0,"8414 30 89"
8873,28.13.24.0,"8414 40 10"
8874,28.13.24.0,"8414 40 90"
8875,28.13.25.0,"8414 80 11"
8876,28.13.25.0,"8414 80 19"
8877,28.13.26.0,"8414 80 22"
8878,28.13.26.0,"8414 80 28"
8879,28.13.26.0,"8414 80 51"
8880,28.13.26.0,"8414 80 59"
8881,28.13.27.0,"8414 80 73"
8882,28.13.27.0,"8414 80 75"
8883,28.13.27.0,"8414 80 78"
8884,28.13.28.0,"8414 70 00"
8885,28.13.28.0,"8414 80 80"
8886,28.13.31.0,"8413 91 00"
8887,28.13.31.0,"8413 92 00"
8888,28.13.32.0,"8414 90 00"
8889,28.14.11.0,"8481 10 19"
8890,28.14.11.0,"8481 10 99"
8891,28.14.11.0,"8481 30 91"
8892,28.14.11.0,"8481 30 99"
8893,28.14.11.0,"8481 40 10"
8894,28.14.11.0,"8481 40 90"
8895,28.14.11.0,"8481 80 40"
8896,28.14.12.0,"8481 80 11"
8897,28.14.12.0,"8481 80 19"
8898,28.14.12.0,"8481 80 31"
8899,28.14.12.0,"8481 80 39"
8900,28.14.13.0,"8481 80 51"
8901,28.14.13.0,"8481 80 59"
8902,28.14.13.0,"8481 80 61"
8903,28.14.13.0,"8481 80 63"
8904,28.14.13.0,"8481 80 69"
8905,28.14.13.0,"8481 80 71"
8906,28.14.13.0,"8481 80 73"
8907,28.14.13.0,"8481 80 79"
8908,28.14.13.0,"8481 80 81"
8909,28.14.13.0,"8481 80 85"
8910,28.14.13.0,"8481 80 87"
8911,28.14.13.0,"8481 80 99"
8912,28.14.20.0,"8481 90 00"
8913,28.15.10.0,"8482 10 10"
8914,28.15.10.0,"8482 10 90"
8915,28.15.10.0,"8482 20 00"
8916,28.15.10.0,"8482 30 00"
8917,28.15.10.0,"8482 40 00"
8918,28.15.10.0,"8482 50 00"
8919,28.15.10.0,"8482 80 00"
8920,28.15.21.0,"7315 11 10"
8921,28.15.21.0,"7315 11 90"
8922,28.15.21.0,"7315 12 00"
8923,28.15.22.0,"8483 10 21"
8924,28.15.22.0,"8483 10 25"
8925,28.15.22.0,"8483 10 29"
8926,28.15.22.0,"8483 10 50"
8927,28.15.22.0,"8483 10 95"
8928,28.15.23.0,"8483 20 00"
8929,28.15.23.0,"8483 30 32"
8930,28.15.23.0,"8483 30 38"
8931,28.15.23.0,"8483 30 80"
8932,28.15.24.0,"8483 40 21"
8933,28.15.24.0,"8483 40 23"
8934,28.15.24.0,"8483 40 25"
8935,28.15.24.0,"8483 40 29"
8936,28.15.24.0,"8483 40 30"
8937,28.15.24.0,"8483 40 51"
8938,28.15.24.0,"8483 40 59"
8939,28.15.24.0,"8483 40 90"
8940,28.15.25.0,"8483 50 20"
8941,28.15.25.0,"8483 50 80"
8942,28.15.26.0,"8483 60 20"
8943,28.15.26.0,"8483 60 80"
8944,28.15.31.0,"8482 91 10"
8945,28.15.31.0,"8482 91 90"
8946,28.15.31.0,"8482 99 00"
8947,28.15.32.0,"7315 19 00"
8948,28.15.39.0,"8483 90 20"
8949,28.15.39.0,"8483 90 81"
8950,28.15.39.0,"8483 90 89"
8951,28.21.11.0,"8416 10 10"
8952,28.21.11.0,"8416 10 90"
8953,28.21.11.0,"8416 20 10"
8954,28.21.11.0,"8416 20 20"
8955,28.21.11.0,"8416 20 80"
8956,28.21.11.0,"8416 30 00"
8957,28.21.12.0,"8417 10 00"
8958,28.21.12.0,"8417 80 30"
8959,28.21.12.0,"8417 80 50"
8960,28.21.12.0,"8417 80 70"
8961,28.21.13.0,"8514 11 00"
8962,28.21.13.0,"8514 19 10"
8963,28.21.13.0,"8514 19 80"
8964,28.21.13.0,"8514 20 10"
8965,28.21.13.0,"8514 20 80"
8966,28.21.13.0,"8514 31 10"
8967,28.21.13.0,"8514 31 90"
8968,28.21.13.0,"8514 32 10"
8969,28.21.13.0,"8514 32 90"
8970,28.21.13.0,"8514 39 10"
8971,28.21.13.0,"8514 39 90"
8972,28.21.13.0,"8514 40 00"
8973,28.21.14.0,"8416 90 00"
8974,28.21.14.0,"8417 90 00"
8975,28.21.14.0,"8514 90 30"
8976,28.21.14.0,"8514 90 70"
8977,28.22.11.0,"8425 11 00"
8978,28.22.11.0,"8425 19 00"
8979,28.22.12.0,"8425 31 00"
8980,28.22.12.0,"8425 39 00"
8981,28.22.13.0,"8425 41 00"
8982,28.22.13.0,"8425 42 00"
8983,28.22.13.0,"8425 49 00"
8984,28.22.14.0,"8426 11 00"
8985,28.22.14.0,"8426 12 00"
8986,28.22.14.0,"8426 19 00"
8987,28.22.14.0,"8426 20 00"
8988,28.22.14.0,"8426 30 00"
8989,28.22.14.0,"8426 41 00"
8990,28.22.14.0,"8426 49 00"
8991,28.22.14.0,"8426 91 10"
8992,28.22.14.0,"8426 91 90"
8993,28.22.14.0,"8426 99 00"
8994,28.22.15.0,"8427 10 10"
8995,28.22.15.0,"8427 10 90"
8996,28.22.15.0,"8427 20 11"
8997,28.22.15.0,"8427 20 19"
8998,28.22.15.0,"8427 20 90"
8999,28.22.15.0,"8427 90 00"
9000,28.22.15.0,"8709 11 10"
9001,28.22.15.0,"8709 11 90"
9002,28.22.15.0,"8709 19 10"
9003,28.22.15.0,"8709 19 90"
9004,28.22.16.0,"8428 10 20"
9005,28.22.16.0,"8428 10 80"
