ID_kod,kod_CN,Nazwa,Sekcja,Dzial
18482,"8413 70 59","Pompy odśrodkowe, o przepływie promieniowym, o średnicy wylotu > 15 mm, jednostopniowe, z wirnikiem jednostronnym (inne niż zblokowane z silnikiem i z wył. pomp objętych podpozycją 8413 11 i 8413 19)",XVI,84
18483,"8413 70 65","Pompy odśrodkowe, o przepływie promieniowym, o średnicy wylotu > 15 mm, jednostopniowe, z wirnikiem wielostronnym (z wył. pomp objętych podpozycją 8413 11 i 8413 19 i pomp głębinowych)",XVI,84
18484,"8413 70 75","Pompy odśrodkowe, o przepływie promieniowym, o średnicy wylotu > 15 mm, wielostopniowe (z wył. pomp objętych podpozycją 8413 11 i 8413 19 i pomp głębinowych)",XVI,84
18485,"8413 70 81","Jednostopniowe pompy odśrodkowe, o przepływie promieniowym, o napędzie silnikowym, o średnicy wylotu > 15 mm (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych, pomp do betonu, pomp głębinowych i pomp wirowych do systemów grzewczych i zaopatrzenia w ciepłą wodę, pomp wirowych z kanałami dodatkowymi oraz pomp z kanałami bocznymi i ogólnie pomp promieniowych)",XVI,84
18486,"8413 70 89","Wielostopniowe pompy odśrodkowe, o przepływie promieniowym, o napędzie silnikowym, o średnicy wylotu > 15 mm (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych, pomp do betonu, pomp głębinowych i pomp wirowych do systemów grzewczych i zaopatrzenia w ciepłą wodę, pomp wirowych z kanałami dodatkowymi oraz pomp z kanałami bocznymi i ogólnie pomp promieniowych)",XVI,84
18487,"8413 81 00","Pompy do cieczy, o napędzie silnikowym (z wył. pomp objętych podpozycją 8413 11 i 8413 19, pomp paliwa, oleju lub chłodziwa do tłokowych silników spalinowych, pomp do betonu i ogólnie wyporowo-tłokowych lub obrotowo wyporowych, i pomp odśrodkowych dowolnego rodzaju)",XVI,84
18488,"8413 82 00","Podnośniki do cieczy (z wył. pomp)",XVI,84
18489,"8413 91 00","Części do pomp do cieczy, gdzie indziej niesklasyfikowane",XVI,84
18490,"8413 92 00","Części do podnośników do cieczy, gdzie indziej niesklasyfikowane",XVI,84
18491,8414,"Pompy powietrzne lub próżniowe (z wył. wyciągów gazowych i wyciągów i przenośników pneumatycznych), sprężarki i wentylatory powietrza lub innych gazów; okapy wentylacyjne lub recyrkulacyjne z wbudowanym wentylatorem, nawet z filtrami; gazoszczelne komory bezpieczeństwa biologicznego, nawet z filtrami; ich części",XVI,84
18492,"8414 10","Pompy próżniowe",XVI,84
18493,"8414 10 15","Pompy próżniowe w rodzaju stosowanych do produkcji półprzewodników lub wyłącznie lub głównie stosowanych do produkcji płaskich wyświetlaczy",XVI,84
18494,"8414 10 25","Pompy rotacyjne tłokowe, pompy rotacyjne łopatkowe, pompy molekularne i pompy Rootsa (z wył. stosowanych zasadniczo do produkcji półprzewodników lub płaskich wyświetlaczy)",XVI,84
18495,"8414 10 81","Pompy dyfuzyjne, pompy kondensacyjne i pompy adsorpcyjne (z wył. stosowanych zasadniczo do produkcji półprzewodników lub płaskich wyświetlaczy)",XVI,84
18496,"8414 10 89","Pompy próżniowe (z wył. stosowanych zasadniczo do produkcji półprzewodników lub płaskich wyświetlaczy, pomp rotacyjno tłokowych, pomp rotacyjno łopatkowych, pomp molekularnych i pomp Rootsa, pomp dyfuzyjnych, pomp kondensacyjnych i pomp adsorpcyjnych)",XVI,84
18497,"8414 20","Pompy powietrzne ręczne lub nożne",XVI,84
18498,"8414 20 20","Pompki ręczne do rowerów",XVI,84
18499,"8414 20 80","Pompy powietrzne ręczne lub nożne (z wył. pompek ręcznych do rowerów)",XVI,84
18500,"8414 30","Sprężarki, w rodzaju stosowanych w urządzeniach chłodniczych",XVI,84
18501,"8414 30 20","Sprężarki, w rodzaju stosowanych w urządzeniach chłodniczych, o mocy <= 0,4 kW",XVI,84
18502,"8414 30 81","Sprężarki, w rodzaju stosowanych w urządzeniach chłodniczych, o mocy > 0,4 kW, hermetyczne lub półhermetyczne",XVI,84
18503,"8414 30 89","Sprężarki, w rodzaju stosowanych w urządzeniach chłodniczych, o mocy > 0,4 kW (z wył. sprężarek hermetycznych lub półhermetycznych)",XVI,84
18504,"8414 40","Sprężarki powietrza zainstalowane na podwoziu kołowym i przeznaczone do holowania przez inny pojazd",XVI,84
18505,"8414 40 10","Sprężarki powietrza zainstalowane na podwoziu kołowym i przeznaczone do holowania przez inny pojazd, o wydajności na minutę <= 2 m³",XVI,84
18506,"8414 40 90","Sprężarki powietrza zainstalowane na podwoziu kołowym i przeznaczone do holowania przez inny pojazd, o wydajności na minutę > 2 m³",XVI,84
18507,"8414 51 00","Wentylatory stołowe, podłogowe, ścienne, okienne, sufitowe lub dachowe, zawierające silnik elektryczny o mocy <= 125 W",XVI,84
18508,"8414 59","Wentylatory (z wył. stołowych, podłogowych, ściennych, okiennych, sufitowych lub dachowych, zawierające silnik elektryczny o mocy <= 125 W)",XVI,84
18509,"8414 59 15","Wentylatory w rodzaju stosowanych wyłącznie lub głównie do chłodzenia mikroprocesorów, urządzeń telekomunikacyjnych, maszyn do automatycznego przetwarzania danych lub urządzeń do maszyn do automatycznego przetwarzania danych ",XVI,84
18510,"8414 59 25","Wentylatory osiowe (z wył. stołowych, podłogowych, ściennych, okiennych, sufitowych lub dachowych, zawierających silnik elektryczny o mocy <= 125 W i wentylatorów do chłodzenia sprzętu IT objętego podpozycją 8414 59 15)",XVI,84
18511,"8414 59 35","Wentylatory promieniowe (z wył. stołowych, podłogowych, ściennych, okiennych, sufitowych lub dachowych, zawierających silnik elektryczny o mocy <= 125 W i wentylatorów do chłodzenia sprzętu IT objętego podpozycją 8414 59 15)",XVI,84
18512,"8414 59 95","Wentylatory (z wył. stołowych, podłogowych, ściennych, okiennych, sufitowych lub dachowych, zawierających silnik elektryczny o mocy <= 125 W, wentylatorów osiowych i promieniowych, i do chłodzenia sprzętu IT objętego podpozycją 8414 59 15)",XVI,84
18513,"8414 60 00","Okapy z wbudowanym wentylatorem, nawet z filtrami, w których największy poziomy bok <=120 cm",XVI,84
18514,"8414 70 00","Gazoszczelne komory bezpieczeństwa biologicznego",XVI,84
18515,"8414 80","Pompy powietrzne, sprężarki i wentylatory powietrza lub innych gazów, okapy wentylacyjne lub recyrkulacyjne z wbudowanym wentylatorem, nawet z filtrami, w których największy poziomy bok > 120 cm (z wył. pompy próżniowych, pomp powietrznych ręcznych lub nożnych, sprężarek, w rodzaju stosowanych w urządzeniach chłodniczych i sprężarek powietrza zainstalowanych na podwoziu kołowym i przeznaczonych do holowania przez inny pojazd, gazoszczelnych komór bezpieczeństwa biologicznego)",XVI,84
18516,"8414 80 11","Turbosprężarki, jednostopniowe (z wył. sprężarek, w rodzaju stosowanych w urządzeniach chłodniczych i sprężarek powietrza zainstalowanych na podwoziu kołowym i przeznaczonych do holowania przez inny pojazd)",XVI,84
18517,"8414 80 19","Turbosprężarki, wielostopniowe (z wył. sprężarek, w rodzaju stosowanych w urządzeniach chłodniczych i sprężarek powietrza zainstalowanych na podwoziu kołowym i przeznaczonych do holowania przez inny pojazd)",XVI,84
18518,"8414 80 22","Sprężarki wyporowe-tłokowe, mogące wytwarzać maksymalne nadciśnienie <= 1,5 MPa (15 barów), o wydajności na godzinę <= 60 m³ (z wył. sprężarek, w rodzaju stosowanych w urządzeniach chłodniczych i sprężarek powietrza zainstalowanych na podwoziu kołowym i przeznaczonych do holowania przez inny pojazd)",XVI,84
18519,"8414 80 28","Sprężarki wyporowe-tłokowe, mogące wytwarzać maksymalne nadciśnienie <= 1,5 MPa (15 barów), o wydajności na godzinę > 60 m³ (z wył. sprężarek, w rodzaju stosowanych w urządzeniach chłodniczych i sprężarek powietrza zainstalowanych na podwoziu kołowym i przeznaczonych do holowania przez inny pojazd)",XVI,84
18520,"8414 80 51","Sprężarki wyporowe-tłokowe, mogące wytwarzać maksymalne nadciśnienie > 1,5 MPa (15 barów), o wydajności na godzinę <= 120 m³ (z wył. sprężarek, w rodzaju stosowanych w urządzeniach chłodniczych i sprężarek powietrza zainstalowanych na podwoziu kołowym i przeznaczonych do holowania przez inny pojazd)",XVI,84
18521,"8414 80 59","Sprężarki wyporowe-tłokowe, mogące wytwarzać maksymalne nadciśnienie > 1,5 MPa (15 barów), o wydajności na godzinę > 120 m³ (z wył. sprężarek, w rodzaju stosowanych w urządzeniach chłodniczych i sprężarek powietrza zainstalowanych na podwoziu kołowym i przeznaczonych do holowania przez inny pojazd)",XVI,84
18522,"8414 80 73","Sprężarki wyporowe rotacyjne, jednowałowe (z wył. sprężarek, w rodzaju stosowanych w urządzeniach chłodniczych i sprężarek powietrza zainstalowanych na podwoziu kołowym i przeznaczonych do holowania przez inny pojazd)",XVI,84
18523,"8414 80 75","Sprężarki śrubowe, wielowałowe (z wył. sprężarek, w rodzaju stosowanych w urządzeniach chłodniczych i sprężarek powietrza zainstalowanych na podwoziu kołowym i przeznaczonych do holowania przez inny pojazd)",XVI,84
18524,"8414 80 78","Sprężarki wyporowe rotacyjne, wielowałowe (z wył. sprężarek, w rodzaju stosowanych w urządzeniach chłodniczych i sprężarek powietrza zainstalowanych na podwoziu kołowym i przeznaczonych do holowania przez inny pojazd oraz sprężarek śrubowych)",XVI,84
18525,"8414 80 80","Pompy powietrzne i sprężarki lub wentylatory, z wbudowanym wentylatorem, nawet z filtrami, w których największy poziomy bok > 120 cm (z wył. pomp próżniowych, pomp powietrznych ręcznych lub nożnych, sprężarek i gazoszczelnych komór bezpieczeństwa biologicznego)",XVI,84
18526,"8414 90 00","Części: pomp powietrznych, sprężarek i wentylatorów powietrza lub innych gazów, okapów wentylacyjnych lub recyrkulacyjnych z wbudowanym wentylatorem, gazoszczelnych komór bezpieczeństwa biologicznego, gdzie indziej niesklasyfikowane",XVI,84
18527,8415,"Klimatyzatory, zawierające wentylator napędzany silnikiem oraz elementy służące do zmiany temperatury i wilgotności, włączając klimatyzatory nieposiadające możliwości oddzielnej regulacji wilgotności; ich części",XVI,84
18528,"8415 10","Klimatyzatory, typu okiennego lub ściennego, samodzielne lub w systemach złożonych z oddzielnych części (typu „split”)",XVI,84
18529,"8415 10 10","Klimatyzatory, typu okiennego lub ściennego, samodzielne",XVI,84
18530,"8415 10 90","Klimatyzatory, typu okiennego lub ściennego, w systemach złożonych z oddzielnych części (typu „split”)",XVI,84
18531,"8415 20 00","Klimatyzatory, w rodzaju stosowanych przez ludzi w pojazdach mechanicznych",XVI,84
18532,"8415 81 00",""Klimatyzatory, zawierające agregat chłodniczy oraz zawór odwracający cykl chłodzenia/grzania ""odwracalne pompy ciepła"" (z wył. w rodzaju stosowanych przez ludzi w pojazdach mechanicznych lub samodzielnych typu okiennego lub ściennego, w systemach złożonych z oddzielnych części, typu „split”)"",XVI,84
18533,"8415 82 00","Klimatyzatory, zawierające agregat chłodniczy, ale niezawierające zaworu odwracającego cykl chłodzenia/grzania (z wył. w rodzaju stosowanych przez ludzi w pojazdach mechanicznych lub samodzielnych typu okiennego lub ściennego, w systemach złożonych z oddzielnych części, typu „split”)",XVI,84
18534,"8415 83 00","Klimatyzatory, zawierające wentylator napędzany silnikiem, niezawierające agregatu chłodniczego, ale zawierające elementy służące do zmiany temperatury i wilgotności (z wył. w rodzaju stosowanych przez ludzi w pojazdach mechanicznych lub samodzielnych typu okiennego lub ściennego, w systemach złożonych z oddzielnych części, typu „split”)",XVI,84
18535,"8415 90 00","Części klimatyzatorów, zawierających wentylator napędzany silnikiem oraz elementy służące do zmiany temperatury i wilgotności, gdzie indziej niesklasyfikowane",XVI,84
18536,8416,"Palniki piecowe na paliwo ciekłe, na paliwo stałe pyłowe lub na gaz; mechaniczne podajniki węgla, włączając ich ruszty mechaniczne, mechaniczne urządzenia do usuwania popiołu oraz podobne urządzenia; ich części",XVI,84
18537,"8416 10","Palniki piecowe na paliwo ciekłe",XVI,84
18538,"8416 10 10","Palniki piecowe na paliwo ciekłe, z wbudowanym automatycznym urządzeniem sterującym",XVI,84
18539,"8416 10 90","Palniki piecowe na paliwo ciekłe (z wył. z wbudowanym automatycznym urządzeniem sterującym)",XVI,84
18540,"8416 20","Palniki piecowe, na paliwo stałe pyłowe lub na gaz, włączając palniki wielopaliwowe",XVI,84
18541,"8416 20 10","Palniki piecowe tylko na gaz, zblokowane, zawierające wentylator i urządzenie kontrolne",XVI,84
18542,"8416 20 20","Palniki piecowe wielopaliwowe, na paliwo stałe pyłowe lub na gaz",XVI,84
18543,"8416 20 80","Palniki piecowe na paliwo stałe pyłowe lub na gaz (z wył. palników tylko na gaz, zblokowanych, zawierających wentylator i urządzenie kontrolne, i wielopaliwowych)",XVI,84
18544,"8416 30 00","Mechaniczne podajniki węgla, włączając ich ruszty mechaniczne, mechaniczne urządzenia do usuwania popiołu oraz podobne urządzenia (z wył palników)",XVI,84
18545,"8416 90 00","Części palników piecowych, mechanicznych podawaczy węgla, włączając ich ruszty mechaniczne, mechanicznych urządzeń do usuwania popiołu oraz podobnych urządzeń, gdzie indziej niesklasyfikowanych",XVI,84
18546,8417,"Piece i paleniska przemysłowe lub laboratoryjne, włączając piece do spopielania, nieelektryczne (z wył. pieców do suszenia i do krakingu)",XVI,84
18547,"8417 10 00","Piece i paleniska przemysłowe lub laboratoryjne, do prażenia, topienia lub innej obróbki cieplnej rud, pirytów lub metali, nieelektryczne (z wył. pieców do suszenia)",XVI,84
18548,"8417 20","Piece piekarnicze, włączając piece do wyrobów cukierniczych, nieelektryczne",XVI,84
18549,"8417 20 10","Piece piekarnicze tunelowe, włączając piece do wyrobów cukierniczych, nieelektryczne",XVI,84
18550,"8417 20 90","Piece piekarnicze, włączając piece do wyrobów cukierniczych, nieelektryczne (z wył. pieców tunelowych)",XVI,84
18551,"8417 80","Piece i paleniska przemysłowe lub laboratoryjne, włączając piece do spopielania, nieelektryczne (z wył. pieców do prażenia, topienia lub innej obróbki cieplnej rud, pirytów lub metali, pieców piekarniczych, pieców do suszenia i do krakingu)",XVI,84
18552,"8417 80 30","Piece i paleniska do wypalania wyrobów ceramicznych",XVI,84
18553,"8417 80 50","Piece i paleniska do wypalania cementu, szkła lub produktów chemicznych",XVI,84
18554,"8417 80 70","Piece i paleniska przemysłowe lub laboratoryjne, włączając piece do spopielania, nieelektryczne (z wył. pieców do prażenia, topienia lub innej obróbki cieplnej rud, pirytów lub metali, pieców piekarniczych, pieców i palenisk do wypalania wyrobów ceramicznych, i do wypalania cementu, szkła lub produktów chemicznych, pieców do suszenia i do krakingu)",XVI,84
18555,"8417 90 00","Części pieców i palenisk przemysłowych lub laboratoryjnych, włączając piece do spopielania, nieelektrycznych, gdzie indziej niesklasyfikowane",XVI,84
18556,8418,"Chłodziarki, zamrażarki i pozostałe urządzenia chłodzące lub zamrażające, elektryczne lub inne; pompy cieplne, ich części (inne niż klimatyzatory objęte pozycją 8415)",XVI,84
18557,"8418 10","Łączone chłodziarko-zamrażarki, wyposażone w oddzielne drzwi lub szuflady zewnętrzne, lub ich kombinacje",XVI,84
18558,"8418 10 20","Łączone chłodziarko-zamrażarki, o pojemności > 340 litrów,wyposażone w oddzielne drzwi lub szuflady zewnętrzne, lub ich kombinacje",XVI,84
18559,"8418 10 80","Łączone chłodziarko-zamrażarki, o pojemności <= 340 litrów, wyposażone w oddzielne drzwi lub szuflady zewnętrzne, lub ich kombinacje",XVI,84
18560,"8418 21","Chłodziarki domowe, sprężarkowe",XVI,84
18561,"8418 21 10","Chłodziarki domowe, sprężarkowe, o pojemności > 340 litrów",XVI,84
18562,"8418 21 51","Chłodziarki domowe, sprężarkowe, wyposażone w blat",XVI,84
18563,"8418 21 59","Chłodziarki domowe, sprężarkowe, do wbudowania",XVI,84
18564,"8418 21 91","Chłodziarki domowe, sprężarkowe, o pojemności <= 250 litrów (z wył. wyposażonych w blat i do wbudowania)",XVI,84
18565,"8418 21 99","Chłodziarki domowe, sprężarkowe, o pojemności > 250 litrów, ale <= 340 litrów (z wył. wyposażonych w blat i do wbudowania)",XVI,84
18566,"8418 29 00","Chłodziarki domowe inne niż sprężarkowe",XVI,84
